,a,b,c,d,e,f,g,h,i
0,-0.010191205152058154,0.5574985975800271,0.03051413987421485,0.5666078887905411,-0.046697613274627216,0.7512510240044336,-0.002603729997545032,0.9393403088195451,0.20630863356324167
1,-0.01381052497145994,0.680229779677686,0.032829298402496356,0.5429177661304916,-0.032361074288022144,0.7743398630007869,0.006215646078052302,0.9392563248780877,0.20719576160185088
2,-0.020990836108074756,0.47859506330916496,0.03273450812099981,0.5550172252630982,-0.03564937597493237,0.7735090982485768,0.0026704637672109303,0.9183371780195794,0.20394944210132696
3,-0.01371404593162057,0.4680191709659256,0.024491569444069626,0.5217238309142852,-0.050295569661197116,0.7701199130309485,-0.002157734563125666,0.9096901881290077,0.20528622281167763
4,-0.0028317163936962945,0.6105971698664244,0.03451795034328269,0.5351655960751698,-0.06050102754685767,0.8099150122150651,-0.007597174559889292,0.9406254370928245,0.2106171512021568
5,-0.018873013221375138,0.487829231688714,0.03247041146070269,0.5593860981578536,-0.03331600667039838,0.7321718423716752,0.0030020576036987007,0.9241369324014156,0.20241093873473331
6,-0.04547284834380457,1.530509942573611,0.04368370722845589,0.8522793740947632,-0.03832044428410935,0.8106962043221771,0.0002475435190440927,0.9358388211159122,0.24464859711759676
7,-0.0161251590285344,0.5313078301864749,0.03105386479149336,0.569346246859061,-0.015360633797796138,0.7618509640426513,0.014814848609341007,0.9345576983003752,0.20036340853427914
8,0.003711640615631303,0.34681429800091246,0.0504024215783618,0.4900940176587476,-0.007777991300330566,0.7780975659393334,0.013015133434197551,0.8965728746700985,0.20161203151879312
9,-0.007586532792971785,0.531130907590269,0.03524483667880106,0.5535392768281575,-0.043932970163863334,0.7701850696020763,-0.0013504716627535352,0.9177384388085685,0.20543900702823337
10,-0.012613198793169227,0.49440651939613645,0.038080509697605486,0.5744734563018069,-0.0160542373288558,0.763541146481355,0.01189703581529744,0.9098482823087867,0.20042215506262442
11,-0.006159085480272385,0.4238244143948226,0.05209334072795579,0.5197269355379773,0.004400978830474902,0.6859844663452812,0.019416227999318372,0.8967742787450296,0.19779532115333012
12,-0.007614493312135473,0.4533944718094741,0.03363221644239635,0.5234500376951516,-0.04306524324083309,0.7670273421867648,-0.0008851367106404859,0.9058522029229701,0.20417250912142773
13,0.24001868977468344,1.8571443718612877,0.046599781274139204,0.04248535954336932,-0.0487176493241664,0.8420536965681801,-0.0029288361541600118,0.8042528655205349,-0.38909656027859074
14,-0.009340859451088233,0.5648075039663618,0.02950502827941501,0.5649703078345284,-0.04118172845932443,0.7685080324243915,0.0015734121420485786,0.9444026827449703,0.20529852405652552
15,-0.004174414299173048,0.5140937343587034,0.03858479925699201,0.574172769643017,-0.04587251846597195,0.8019582902814797,-0.0016148219950508289,0.9425003601245858,0.2057981056222094
16,-0.009778038659383089,0.5670413328727759,0.03480271689436023,0.5928209077123013,-0.04913691742232608,0.7909055847636863,-0.0030098499394017025,0.9452503368616123,0.20692733406834157
17,-0.00627342247652504,0.4030242981079876,0.03529112735571719,0.5774988539485659,-0.04809547276552833,0.7900797341074907,-0.0024362927822694927,0.9217820616163728,0.20447835170382528
18,-0.008230095323399265,0.30598085799316604,0.026995407608753467,0.5423740767706232,-0.051437858228649026,0.746163614782536,-0.0042220307717413695,0.9075942165301122,0.20151575155279397
19,-0.009874904427242584,0.477337596941437,0.02509783468922985,0.5548056496412362,-0.054520146442732106,0.757621975650618,-0.004865503102640266,0.9081061857477726,0.2056854773639863
20,-0.005576342733965266,0.5093770848221925,0.03374019466950821,0.5567308677507161,-0.052485910817025624,0.7744885137549831,-0.004982464686381485,0.9191196472363004,0.20645044583671326
21,-0.004649784860637298,0.46173459274383893,0.032412004024363665,0.559827496088954,-0.05061025946800856,0.7793656072840289,-0.003426677511583901,0.9160156501707538,0.20565627033211661
22,-0.006743043568914134,0.6033100456459891,0.03722063716882733,0.5680719974756923,-0.057766591325784176,0.8024416430881922,-0.0075362842830508725,0.9233435656688974,0.21030728253748077
23,-0.012308956274615503,0.423982740162438,0.028251090211596566,0.5611048536825192,-0.05699607241853873,0.7657028194525819,-0.006934563905830251,0.9081759086268104,0.20553837257245872
24,0.06877278711543475,0.4592013173391915,0.03711537052403751,0.20797916973692224,-0.053418125898565365,0.777573599779328,-0.006320244475212583,0.9349631986772187,0.185064963254337
25,-0.004227921909450363,0.47940332187701457,0.03544695810313436,0.5467327279652148,-0.05143467644033007,0.7660508633870783,-0.005292580024479727,0.9168140835884002,0.20585398727855925
26,-0.0015974568150693485,0.5727497971548965,0.04770131712668848,0.5646016929201643,-0.05496404498290506,0.8103993333654432,-0.008108332118029082,0.9253104970692603,0.20907455292865537
27,-0.0009695502190097497,0.4956084570248795,0.03732448433197322,0.5397466642939406,-0.05540032720433691,0.7649634974849606,-0.007874844572327185,0.922720982390076,0.2066696260999401
28,-0.004363965626763188,0.4634066641044176,0.03539533964432465,0.5493915773731051,-0.0549583253096657,0.7699782734466543,-0.006907303956043248,0.9132569417970238,0.20659435671998735
29,0.011203164678941335,0.4978829461117186,0.04294282912498026,0.507156022973518,-0.0579390031019901,0.7845281985435109,-0.009036221576584715,0.9198724489983834,0.2080061279937149
30,0.004674009223469409,0.44117368039103777,0.04439942685463552,0.5453497993509805,-0.05719586663729479,0.8028838585879419,-0.008620515195809437,0.9367809309880174,0.2093233821309822
31,0.008291626331296566,0.4457691265255424,0.04157616968021219,0.5130845649276338,-0.06045801229915981,0.7807042306549483,-0.010135953971979283,0.9098343082141575,0.2091458904579269
32,-0.005086427060718446,0.3046089358700596,0.0411067084346041,0.580114424729205,-0.06454554099827008,0.7996362061740112,-0.012240987464419829,0.9418814120828594,0.2074837007918991
33,-0.00013418885392639225,0.590570449298742,0.042264796429760915,0.5670436131548489,-0.06108752325143504,0.781327400334317,-0.011192874050847922,0.9388304663997464,0.20857400493538555
34,0.012439421629544197,0.7312394784128613,0.041232274257829625,0.5099390253152277,-0.06397009497113572,0.790431915796717,-0.0119682146249038,0.9498621981065355,0.20568952207220054
35,-0.0077722138056862166,0.6084499265069641,0.030053884977816227,0.5996076585219879,-0.06960554335212607,0.7577608927640356,-0.013888362700055243,0.9240734469337567,0.20940240260070533
36,0.008465046409230246,0.3794736080133442,0.04451061909145789,0.5208694856689814,-0.06719061094863439,0.7922455758793395,-0.013281055568533607,0.9018417897322775,0.21239499397575193
37,0.003217518794578108,0.31148255510836464,0.03846246436819796,0.5425253577949913,-0.07201260034100443,0.775545842443391,-0.01551320648615184,0.9064944553950288,0.21133955752342046
38,0.004455037341055607,0.45116609145864445,0.04139502074587752,0.5404374345743735,-0.07710571255420154,0.7827239486485121,-0.018681310594302027,0.9163006463271646,0.21217169393334187
39,0.014149629848200772,0.3852374963898099,0.042784385435370276,0.48167120536525687,-0.07592795752382975,0.7813327184042508,-0.018028858731691633,0.9036098139989613,0.21472118275635668
40,0.004788865302925031,0.4369755736945645,0.045122850893603496,0.5406619676981798,-0.0716562195384338,0.7704036863588796,-0.01754895325708804,0.9150831971890389,0.2108731807251451
