,a,b,c,d,e,f,g,h,i
0,-0.010006919887512343,0.5272016796434941,0.025334802735460772,0.5416444702088902,-0.053563818347089245,0.7445506550782035,-0.00513585277173161,0.9261174717288426,0.20669805420485768
1,-0.020879088343151372,0.4657453570429638,0.026922699030864555,0.6086225220439115,-0.04217956711609134,0.7796329681403981,0.0024646179492909784,0.9396039170637761,0.20214612774227103
2,-0.023477837747409896,0.3095459055549018,0.02546613321976764,0.5512411561992792,-0.04517551492699704,0.7533553521630922,-0.0011589528812779853,0.9087502398763219,0.19420873681333387
3,-0.018310486856952263,0.5033811277482727,0.018593033522818908,0.5554850427980178,-0.06310395299723355,0.7696032516172159,-0.006966844865566647,0.9135096525138019,0.2077725325762299
4,-0.0028317163936962945,0.6105971698664244,0.03451795034328269,0.5351655960751698,-0.06050102754685767,0.8099150122150651,-0.007597174559889292,0.9406254370928245,0.2106171512021568
5,-0.020859386490046188,0.5509797070845251,0.031876664988131645,0.5693250777422038,-0.03227898547675778,0.7261442827653802,0.00353275783515823,0.9219063070898812,0.20446510927319173
6,-0.01935229072157228,0.5262940698780211,0.019173260309358103,0.560288471874333,-0.059552296784745364,0.7379088313639919,-0.008061145200147434,0.9118225024407026,0.2072350421498828
7,-0.021760740628523168,0.5662778701796786,0.01113586002800475,0.5690756300865514,-0.04011897363557889,0.7263732443494032,0.005292578919382767,0.9233781527019518,0.2048402383148298
8,-0.012627934501643323,0.5965729487608122,0.0497564472779683,0.5725701802898732,-0.00965171895228573,0.786260623837105,0.01304480536838687,0.9308524942679478,0.20150872554520746
9,-0.005749211654462386,0.42077170748942416,0.034814599003168044,0.5354730756033316,-0.043458225541460206,0.764131873323835,-0.0012381590505172906,0.9170832995849048,0.20392040387384724
10,-0.012005229104960087,0.3837799234068144,0.022418736843741027,0.5397905441745893,-0.049619092946442594,0.7502841265019611,-0.002283835968139219,0.9044933655637404,0.2021975405095597
11,-0.006909564298944486,0.41734127370449864,0.025875868126347974,0.5293237986443843,-0.04918117811449695,0.7653276698349581,-0.0019524271937676166,0.9051483235060158,0.204987157620177
12,-0.0030164563825464267,0.3959074364298991,0.03356368471867516,0.5276458712186004,-0.0525778609233573,0.7841914381897562,-0.004511139271256705,0.8961754113557722,0.2061252997465579
13,-0.004254655688938166,0.44120645981033374,0.03765075645759359,0.5450558696440755,-0.053632907847165595,0.7705266192633667,-0.006854455739845985,0.9078866259867645,0.20644687074722645
14,-0.0033096154443109636,0.5611138508338298,0.03961456397667636,0.5599503232629421,-0.05453988762508026,0.8067586100055881,-0.006438826090870551,0.9458972956738866,0.2088938114018725
15,-0.006382662934279187,0.46576972526248195,0.031695017885115445,0.5310394228210215,-0.05212868914733047,0.7641670632977292,-0.004980823549416565,0.9089118956184702,0.2058512846999231
16,-0.0004594874677818849,0.33272642031763394,0.03469709435463289,0.51274135357576,-0.05721845290764827,0.7841985388944365,-0.0077191251996991525,0.9372008680225266,0.20846512031754644
17,0.004922924236618205,0.36383899728913494,0.03765177585975593,0.4978493131351327,-0.056755315699412966,0.7868631527976714,-0.007292375582248204,0.897464158301946,0.20999563548638445
18,-0.0005941757281062268,0.47992963649063086,0.04241260849009741,0.5555832014954623,-0.05842695142969565,0.7790146667371396,-0.00977908921518698,0.9184195687830673,0.20846069963562117
19,-0.006417503313693416,0.5830714678774226,0.03881791567652978,0.5602634343767162,-0.05133790411051844,0.7895005836976503,-0.005475102563138218,0.9415464530905487,0.2080416882236135
20,0.008108052161741193,0.26432907745637946,0.042707791438445754,0.49181694299874074,-0.05737056206486875,0.7852861865737178,-0.009037207950327272,0.9036757442971775,0.21362264623651692
21,0.003270592895790635,0.4067929608134937,0.03801551440063716,0.5252818747989659,-0.05421366775669828,0.7860956368340353,-0.0064678202596660525,0.9394620584336062,0.20807761880598225
22,0.004948428790668095,0.47064853275600466,0.03805776711568593,0.47907394489965294,-0.06114903518805439,0.7807757003342504,-0.01046270142102625,0.9082802030196989,0.20943237670386985
23,-0.002612003095464345,0.4674090014044937,0.03707401307161169,0.5335836214474645,-0.05485760689911894,0.762629511436925,-0.007611510792832266,0.9087613704138241,0.20638241024212986
24,-0.014301677224299394,0.12425840038538002,0.028706227602757938,0.6059367001326795,-0.057169952053805144,0.7357983923839247,-0.00810340541343032,0.9025008245193196,0.18493051537713034
25,-0.002249567713582847,0.21856511213916477,0.031947901574789626,0.5153515643771746,-0.0575491591383468,0.7596035893355823,-0.008078321727001351,0.9180257696802482,0.20534748701674707
26,-0.010528919257317892,0.4969518383427032,0.03584160727894795,0.5744768473346726,-0.0524081937829741,0.7626604137001243,-0.006105461485109424,0.910577839941742,0.20556208710001106
27,-0.006996406700784665,0.4401781096093606,0.033982414216751536,0.5493032568799348,-0.06695661202152996,0.773006030486917,-0.012814396396440143,0.9138962975790708,0.20844982776564672
28,-0.0023366054510146343,0.4507442558441245,0.03158988542393118,0.5288923395765913,-0.06420945299090348,0.7601223763785531,-0.011319315693281151,0.9137075811727232,0.208013765207145
29,0.004916684944935269,0.39092553252381307,0.04329343302965642,0.5187133862997814,-0.06652934187380281,0.7807300983317802,-0.014593501448473187,0.9348418292403881,0.21159360926413223
30,0.002373071160628454,0.5756615643492592,0.04702365999160286,0.5572692081967228,-0.06864580673485325,0.7948535199011284,-0.015976446332749496,0.9483650904247403,0.21085351821472578
31,0.012015294705567134,0.39699506507454363,0.047969972210856575,0.49511362567368333,-0.0695700694318428,0.7918556136633677,-0.015870572405315437,0.9059008049024471,0.2140948580482297
32,0.0002251948280645396,0.41086804958731593,0.03789249116102128,0.546659675217341,-0.07324610986054471,0.770449133418197,-0.01669376979083619,0.9141838307736199,0.21046383993027612
33,0.007526730979198312,0.4961899225047158,0.04537447994742861,0.5300715447787762,-0.07160606672643607,0.7874629840547667,-0.017326535333737656,0.9414310099171906,0.21196551482516918
