,a,b,c,d,e,f,g,h,i
0,-5.273677651214588e-05,0.06560975454413792,0.11171813027032602,0.5067223359319581,-0.06201042272142385,0.7828564240903836,-0.032459634161327876,0.9305045057021513,0.21655036212630316
1,0.00494621702405695,0.845767028621793,0.11915191069314444,0.5085491661221143,-0.05780792047344771,0.8053253249541185,-0.031763127902488156,0.9436477885677081,0.21557484475846184
2,-0.01640827935154726,0.43576287541143993,0.11034618388726332,0.5258806260494557,-0.061498294449127744,0.7955819323807509,-0.031460047629198434,0.9190154022408282,0.21520208689358336
3,-0.013246378987227138,0.67456338742796,0.11279171162559674,0.5336554451449558,-0.05533942289853639,0.8021306529511465,-0.030472126042923445,0.961211600640901,0.2223718102459392
4,0.03471950224590885,0.6342629556866763,0.11733140052124481,0.4548002394876443,-0.05374130657162701,0.8390426758179408,-0.02814374373398639,0.9635972066526988,0.2092276697449021
5,-0.05571667954091729,-0.11227243263993751,0.11267089015788288,0.6436247129318002,-0.052417271695381185,0.7749134819352023,-0.02983214304446366,0.9524252983554581,0.12498720335947124
6,-0.016597060834581512,0.45600177593456154,0.10399714347114486,0.5417175485976854,-0.06273108455403573,0.7853676787662129,-0.031116805538529514,0.9281563345847688,0.21579561228147653
7,-0.015314312016896769,0.7257784026723814,0.11220283144332723,0.5492434026126398,-0.04814687443902265,0.7977052048810604,-0.025692541953263294,0.958246648391853,0.2193496977283137
8,-0.022953478020282744,0.5439811779001108,0.12125275385779873,0.5639687411574732,-0.044718997382210524,0.8299791577515081,-0.02496337272805693,0.9549096089100243,0.21530035492848512
9,-0.009683196445440443,0.6116746232432957,0.11073999532998736,0.5322877895707325,-0.051394316152549704,0.7866679568024728,-0.026706516542952436,0.9349912903064115,0.21634530455686307
10,-0.015157789826868212,0.4818584679012187,0.11288760977685226,0.5425652801197168,-0.048269496288131555,0.7828185836543488,-0.025608520299971432,0.9224019514654446,0.21299489038381922
11,-0.019601704996472704,0.5029386467682135,0.08296467043971742,0.5017220234464554,-0.06729940394515126,0.7226377198668301,-0.03129779115522916,0.9086551732221165,0.21343503322052193
12,-0.0014508787792589085,0.6310566702181603,0.10749369167261368,0.5009453546649227,-0.05155963929408062,0.7927687651683015,-0.026066129742299417,0.9355726141960605,0.2154696193706789
13,-0.012707182508457362,0.747868383432455,0.11289047291434623,0.5461229200150138,-0.055531286123533634,0.8013215784956824,-0.030094611606356243,0.9613167805812879,0.22230603954501138
14,-0.009978482114673597,0.4431851729985541,0.11410726253599328,0.52990928884612,-0.05066297097939089,0.7835565406893529,-0.027026902704977217,0.9242933389886169,0.21321264468229187
15,-0.023486839987305285,0.5537026118019379,0.11392963482632382,0.5554631666775163,-0.05167927967205626,0.7811575177524086,-0.028332272436687247,0.9385532284916789,0.21583263292410593
16,-0.8173842025421296,-1.4882976077028085,0.35156190289685424,2.9539570298681253,-0.07841415901553513,2.0743426904964952,-0.024649939035893204,0.6452213748620829,0.21327675725553272
17,-0.02284857362475368,0.4511646382652166,0.11028944712593065,0.5398367693235803,-0.0529503075643933,0.7818953920283268,-0.02829499769956151,0.9258042595914754,0.2114743775481935
18,-0.0677741891492519,0.6562342801428218,0.11715382414582426,0.6656485353948854,-0.045624216035598124,0.803856150510669,-0.02591150361352621,0.9444497612491507,0.2253864398062817
19,-0.07260711836871647,1.2510680061829105,0.12828339224843133,0.7093721347106117,-0.05433948059957429,0.8267953404009615,-0.02822744355337172,0.8937618426783075,0.26797891176428296
20,-0.013416156538684287,0.4662945204809382,0.12194526725258358,0.540342677379601,-0.050701569573359674,0.7849942627139455,-0.0292329456924772,0.9279911133311408,0.21361034295032993
21,0.007268385460426661,0.46944348550302967,0.13043622069323071,0.500632240611655,-0.040648937663074806,0.785187080615621,-0.026197469062385532,0.9297152948375751,0.2139067606761836
22,-0.023659575322797374,0.4702503604417591,0.13069060547138214,0.5535729953776057,-0.03466998027604758,0.7817105837629864,-0.023531252651034573,0.926141566945083,0.20863254179366722
23,0.004658528907086859,0.4233500855766015,0.1200851582554199,0.48774887605784184,-0.04517176202409204,0.725172889092489,-0.02703028941586609,0.9026966662883065,0.21138352093221438
24,-0.008972596680615414,0.4554462616400611,0.1430345912101227,0.5398810840716315,-0.04266137466246023,0.786084226395995,-0.03010469721853309,0.9287336302685693,0.21320985002906218
25,-0.014879677846676561,0.5275056551158386,0.14019425642214106,0.5490028582125833,-0.04652384631884969,0.7898342388776662,-0.03180152366593885,0.9310370935160752,0.21491479671169877
26,-0.017141129889015973,0.5127227434228627,0.15241887415466762,0.5632508876286548,-0.037566385592696955,0.7881857465530455,-0.029915638345114775,0.9314055312285675,0.21284805032092188
27,-0.0006283270171676307,0.48235254105478664,0.14290641408003277,0.5403790524440105,-0.042097561049982364,0.7877381314567148,-0.029645855185979633,0.933093751189294,0.2137049414630826
28,0.0029070677088004395,0.4845327349898647,0.1601063312033394,0.5312119662819209,-0.04152327621544727,0.7912490632490261,-0.03403751342551957,0.9362233029736367,0.21533452409661966
29,-0.004478889614333936,0.5006560824213173,0.15651466892279312,0.5426527067970404,-0.0334489130754242,0.7887494516024012,-0.02936697145660493,0.9363852462848018,0.21322250736084336
30,-0.0014585664851146354,0.47290375612342095,0.15399792398727438,0.5230754948445788,-0.03575849955021606,0.7876931256047247,-0.030212867315762372,0.933680249527238,0.21341915069868808
31,-0.014635393087347983,0.4582258507649491,0.14472027666535836,0.5467717073369092,-0.046834729781999596,0.787643759328291,-0.03323851970598117,0.9306072889090712,0.21309327628226835
32,-0.007080302903343106,0.5050657529679867,0.14560883415308518,0.5296994742976271,-0.046635374279153596,0.7910287589097663,-0.030979413451453507,0.8868403495312452,0.2151696841453268
33,0.0004599626801882892,0.4997441331895795,0.15169628913198654,0.5211736947628,-0.0403674041423272,0.7910874294446747,-0.03174876993982326,0.9318538085389395,0.21473428925032495
34,-0.012102522905117064,0.4747548325657099,0.1472590187832189,0.5468166736948716,-0.05315777008774747,0.7892708128754081,-0.037213716102058744,0.9340136440368397,0.21677331856512158
35,-0.005463274294491845,0.5111305096674411,0.16053910875904745,0.5398248406626233,-0.029393341260971772,0.7884788968580057,-0.02898119353518482,0.9393248867035778,0.21318477527357133
36,-0.0047590857024480465,0.4514418408928899,0.17999366441798229,0.5550184133279683,-0.025090773055996756,0.7942544748047818,-0.030470082361795735,0.9344731657629249,0.21149216159604384
37,-0.005394941731515997,0.48538454453123325,0.17668296777847828,0.5607985375028003,-0.035290235219763016,0.7990158653164434,-0.03426329751330777,0.9303846710415891,0.21426544814710458
38,0.0070008158072533255,0.5017821471074472,0.1791406831720857,0.5337345108918106,-0.031234479627040575,0.7947215307842459,-0.03406782594822825,0.9397533955146321,0.2156234752890938
39,-0.0026100939591065684,0.5156489877720216,0.18802027883655434,0.5393575354455229,-0.031794012667005975,0.7962008485408153,-0.03751140284037006,0.9404468201293557,0.21745845820348825
40,0.007207597183290065,0.5219715087710493,0.19988636511252889,0.5359460478950148,0.004248638801518488,0.7889863222836186,-0.020988939336598917,0.9381623953576161,0.20895415105780804
