,a,b,c,d,e,f,g,h,i
0,-0.2807631688799233,2.2698446285118346,0.10311146705669977,2.0845763602718237,-0.030195043766948697,0.9346878243611487,-0.009778846688498034,0.9814841711469761,0.4277440037314147
1,-0.016095490689656863,0.4615263864998074,0.08583489603075242,0.5490263542389683,-0.03574213773816354,0.7719539869989509,-0.01168283185136612,0.9169590512813479,0.20712705543313775
2,0.0247432965413747,0.6484172276672547,0.105209004014969,0.46641766626463516,-0.01956053987636814,0.7927092250606955,-0.0074093640101139495,0.921733328687589,0.2004067786423733
3,1.6323830321287522,12.883200152608369,0.20965789612087124,-0.017795270349868962,-0.04334560466302725,2.047807506169478,-0.015917053747454585,0.9679741016474569,-7.306676483400478
4,0.0011919178173804665,0.4518197345283982,0.10023009368457979,0.5457407207992695,-0.03699300811502304,0.7765098198549877,-0.014528213066772325,0.919689333278646,0.20790941532754348
5,-0.0055233709491418845,0.5185693372662001,0.07940764225649317,0.5031552885585632,-0.05084283585294285,0.7780554569318853,-0.01804867227268578,0.9184004962562371,0.21289356597597706
6,0.048599410723918456,0.751716455026898,0.10051508907042617,0.4240160397010655,-0.038786895875914176,0.7940152755517467,-0.014551165165743785,0.9022842144801712,0.18703103813600283
7,-0.009875767570975285,0.6450895739243783,0.08974284960315915,0.526150411916033,-0.05034145693139844,0.7976457624253864,-0.019848201721314303,0.9484789044806279,0.21478757438668308
8,-0.010758990171569983,0.4646105896040796,0.08683929062547184,0.5550442869099317,-0.0644264647933891,0.8040208732169539,-0.025141759096000926,0.9365403522362755,0.21430971789708475
9,0.01129575436235138,0.49224220361115917,0.0944508614542188,0.5052998441511214,-0.05159410873984693,0.7915580652510775,-0.020888368166506646,0.9312418891819294,0.21253223397489632
10,-0.00260264811298907,0.4031325730938205,0.0828494056525691,0.5185812697113438,-0.06065177247900145,0.7920389539421052,-0.022375881133710925,0.9141416084542866,0.2129808956726834
11,-0.02845793058826322,0.475599125384828,0.05779351016324665,0.5443789208186308,-0.07236763847588985,0.7793982014301851,-0.023772763980969353,0.925464036750635,0.21320598480424716
12,-0.019299494825355316,0.8814053421203522,0.07283450098739941,0.5213506825500562,-0.06258235348665594,0.7973909682095274,-0.02340460373940617,0.9553654375555671,0.22754604742525666
13,-0.014631995991818803,0.4730199499369349,0.08994446105916643,0.5503665036353674,-0.04267790245041244,0.7353196812423689,-0.017365657160171674,0.9275329015457435,0.2080447035674858
14,0.07808711985391205,1.5201924829868285,0.08794871230386618,0.3171877317436835,-0.058857815092547096,0.8083397789270623,-0.022816842538497493,0.9121757303952279,0.11110326234355092
15,-0.012406171044566846,0.45070985313798095,0.0915524527329195,0.5693195727672803,-0.05522573051827047,0.7945001183811946,-0.02238302788778997,0.9459550062240698,0.21081093126441705
16,-0.009532158566369525,0.448478003895108,0.09198019939556207,0.54731027297148,-0.056417649669032545,0.777409007480359,-0.023005270111498326,0.9197841035004926,0.21052733798136933
17,-0.01468036359336728,0.41182853189810686,0.08470465713374818,0.530399350170162,-0.0554383540995049,0.7939713611888012,-0.021863614419745065,0.9457573999625306,0.21300860569204746
18,-0.027707338782558315,0.4496178740458032,0.08235014939081212,0.5670966604532953,-0.06289165700620031,0.752732318271448,-0.026342138371672423,0.919998273749917,0.209314400159209
19,-0.011330111681587915,0.40817964752289443,0.08845877614923756,0.5414854975862166,-0.06508195665235844,0.787325621357154,-0.026850162825381642,0.9208976922371552,0.21262925226320253
20,-0.010426771849802589,0.4701469510212414,0.11078704353254569,0.5647272302649292,-0.049761792023920906,0.7809676836535886,-0.024630304097020012,0.9254596721903121,0.21080723942588614
21,-0.009407286052671451,0.4398559507710741,0.09231924491620758,0.5390349723044671,-0.06172467353447511,0.7798653563562472,-0.026108787369681533,0.9222215495836107,0.21315164899256822
22,0.002532696921358426,0.502098937703294,0.09198598156220412,0.5398194073551624,-0.06034726265308451,0.7860869693062693,-0.024516375619540055,0.9307668393554442,0.21326086841922495
23,-0.009753333634618482,0.6798286033025637,0.10463510376115764,0.5470927716984304,-0.0584835336791108,0.7781686790556903,-0.028071979519624743,0.9229900099163214,0.21630026704343266
24,0.004879268374068858,0.42957493338259956,0.12333856105365601,0.5297673140091446,-0.04590078500431741,0.7864681561770817,-0.02541849874063478,0.9247892450984525,0.21481515342058907
25,-0.0055469408457215616,0.43925807626252394,0.09385612438025152,0.5484695745649519,-0.06935822842726347,0.780842326267518,-0.03004206192801416,0.9208206281281094,0.21531295433522007
26,-0.009478974727067524,0.45553539359914647,0.09263164325914267,0.5439154866017477,-0.07513466066402358,0.7810820482755725,-0.03338393216812205,0.9230726397700135,0.2147869087431962
27,0.9670168434317331,-6.994370258380159,0.9342509751393323,0.7159818801143161,-0.1878685141401073,2.8262756873084913,-0.032168797650356504,0.36751224171319563,-1.4907288831861323
28,-0.01370377150103312,0.46984058694556924,0.10720377784116022,0.5479705025757735,-0.066166181396391,0.7860531662025375,-0.03317351235640172,0.9280521655748254,0.21729699516524584
29,-0.00023195508176786215,0.4665990517090378,0.1270913528814848,0.5436228420633042,-0.05858812224587733,0.7887653768650718,-0.033275616472355725,0.9297035044662076,0.21549167125087332
30,0.01147432741874506,0.5457420848540537,0.1227032041110495,0.5283733735063534,-0.061134982411211264,0.7955403291651209,-0.03303770802321303,0.9372575742384708,0.21528450277874106
31,0.011948936383699135,0.480639005744423,0.13873410222997365,0.5436492654530758,-0.058974851529875805,0.7921467745793656,-0.036036612154476975,0.9357789239697099,0.21570642104114493
32,0.0127596287113147,0.45935745813685125,0.11694164356690326,0.5223239363154333,-0.06786609912576308,0.7902131032411827,-0.03471177218363051,0.9255336150369323,0.21825174347385143
33,0.04032348863964311,0.5105579011618382,0.13833049199062167,0.47402372540307164,-0.049236879547290245,0.7989584369478279,-0.03140487142770659,0.9327079035854171,0.21489658809683115
34,0.005434326690474203,0.4697120207149362,0.13823800230689154,0.534446664363825,-0.060987534872079724,0.793257455343579,-0.03750127364008261,0.9328188088799253,0.21798265592974553
35,0.015611083281421863,0.46349490422299827,0.1299371415227063,0.5133346082904335,-0.06393964379949672,0.7945577420667627,-0.03684654066983204,0.9323351773467495,0.22074881280661326
36,0.02031744242336151,0.5446298431472752,0.15299862012424392,0.5169310021883725,-0.034360524675467546,0.7910062093852804,-0.027796388012564236,0.9358430836570064,0.21045841255721393
37,0.005761956173637268,0.5180624656220422,0.1433931994995824,0.5490051804654307,-0.06220609376453819,0.792731948529229,-0.038944812647746824,0.9338531333549966,0.21678404836647588
38,0.017590438918785183,0.1685665048093934,0.14311715989069773,0.5318357043624353,-0.0628024276370225,0.7901590813084106,-0.03847534372163623,0.9258975507542822,0.23584962120304565
39,0.01745371055976247,0.4908049758697317,0.15500894273561697,0.5298168871900752,-0.05652619941392682,0.79773053287256,-0.039444672052735635,0.9400031188849324,0.21770034932603452
40,0.021650829681037122,0.4856514603870026,0.14990192651933354,0.5385094703205174,-0.06599173965139013,0.8152192515112987,-0.039164419940887985,0.9144175019907095,0.2181836376054087
