,a,b,c,d,e,f,g,h,i
0,-0.01956604899807792,0.5286324725366506,0.033071183932579046,0.5753422979355592,-0.053903397288556455,0.7960897538400924,-0.006226371376234819,0.9428066052467285,0.21046490364728268
1,-0.02143080253677317,0.5235804673987056,0.03280573595429677,0.5741667621406676,-0.04409865694248028,0.7603624020212929,-0.0027448558591558355,0.9175263920139274,0.20608363153260564
2,-0.011350054386003498,0.5542951600111697,0.03711412174231985,0.5636021146416613,-0.0509490431347911,0.7686570128367799,-0.0062231632115903246,0.9194365357814794,0.2077533049730472
3,-0.013997492557989443,0.43958039654021025,0.03940605483953926,0.560241010501922,-0.032329713660649864,0.7731264695336624,0.0026416447506264263,0.9078590535303511,0.20285988398054888
4,-0.013478484256500688,0.6268916497286982,0.039205734997564405,0.5645582453617277,-0.04224162365434457,0.7521264073873835,-0.0022996259822970085,0.9387983818508384,0.20779221900640452
5,-0.001571467384000711,0.4140297645677864,0.05448935211830222,0.5245049402952867,-0.02580241545171862,0.7781739747367978,0.003036245863153858,0.9042594873379028,0.20339135209787498
6,-0.013226649106067788,0.4392733474372596,0.02239719656856157,0.5320107387647709,-0.06703020557338453,0.7590634562242157,-0.011304235060757346,0.9150052229689855,0.20723410286076388
7,-0.005960983952319602,0.5474372501921069,0.0329384950915369,0.5444028563566528,-0.05404866101927193,0.7765546505510551,-0.006053257230109157,0.9196574128854911,0.20814325056178665
8,-0.012222002642139117,0.6060567169258771,0.029724526770903544,0.5355459239881049,-0.05872736561860707,0.7702334091533359,-0.008340850502800696,0.9393989068979995,0.21001976809318423
9,-0.002975566201140228,0.5331634014939372,0.04476078143324666,0.5330555057690161,-0.0445135897504479,0.7969509195045048,-0.003741526079366931,0.9384939401158772,0.20755595175305047
10,-0.014645794089745137,0.417722955686422,0.0196663661468099,0.5520347301671987,-0.07496128153514817,0.7729716518250096,-0.013672998689365624,0.9161364439295897,0.20816249142208582
11,-0.005932042842679014,0.4861644757811931,0.03170749169034914,0.5261312618821024,-0.06030913643429699,0.7626467537969412,-0.009394705868548932,0.9147920186426175,0.20790039884559872
12,-0.012868171583969128,0.5230782734657224,0.02950432476013148,0.5372151847657246,-0.06102766572813288,0.7684714186721592,-0.009465210550104098,0.9128209884718578,0.20855831063960717
13,-0.004917244813043938,0.42533061016999973,0.03535874206679558,0.549292811168197,-0.05848120092298345,0.7549601610135341,-0.00944284890351488,0.9116756519200437,0.20577105976416396
14,-0.007280281340689552,0.7065791988426792,0.033422809781353355,0.5327680128108624,-0.06097088262317676,0.75491000171331,-0.01116912363979549,0.9378531525179991,0.211121709453271
15,0.004110355118506858,0.3855946446309343,0.04915855220428248,0.5138089218839257,-0.06261149369258312,0.7970366489847438,-0.012714486671440697,0.8976505231993318,0.21154938401493784
16,0.0010807638177039883,0.5703749736343922,0.03561778333967151,0.4994098934859153,-0.05702631742190779,0.7771203112393157,-0.00786667598224614,0.9170483379073731,0.2078957789189957
17,-0.007603415967700382,0.5061754292785227,0.0384005679753066,0.5605703575840025,-0.0639062523454012,0.7805729076551469,-0.012277651593881354,0.9220877564904281,0.20907195316027768
18,0.020979346129112474,1.0670303873622966,0.04241472565158379,0.3984755146798545,-0.056904237277146025,0.7800515671356774,-0.010029167288512442,0.937211158878911,0.19122473695931105
19,-1.5422360075584464e-05,0.3678444389556766,0.04335836612001585,0.5311255634298276,-0.05933641959148564,0.78455087846641,-0.010258378363201382,0.9035059790520914,0.20881436487264435
20,-0.007138941419976228,0.4413215238903924,0.03788790181232203,0.5473905077605585,-0.0628183492324998,0.7687283877454606,-0.012032001044079808,0.9103463080518013,0.20788955839054735
21,-0.0020934361707710967,0.4400090409468945,0.04955106354725809,0.563419128670855,-0.05794337335329856,0.7966044940643229,-0.01105705841742853,0.9338697322140042,0.20976198696797346
22,-0.0004772690909503413,0.40607099129274193,0.04729962273148209,0.5308415563960948,-0.0568264974027556,0.7827254071800553,-0.011049389867081294,0.9391906537050847,0.20941339612947044
23,0.0025076239884210946,0.3917888554721031,0.047783451173657364,0.5090939351864917,-0.05865579592058767,0.7839354977803231,-0.011336824422397368,0.9057794158319215,0.2097345348387581
24,0.0015342134249054216,0.4394847783556994,0.044471301816859064,0.5360199984025248,-0.059540249855056813,0.8044755935851132,-0.01034320341396532,0.9372318900362736,0.21060831095817678
25,0.002621559154501443,0.4350383966817982,0.04666669779110094,0.5348572854644553,-0.06506915746747528,0.7872972619395551,-0.013540975676578032,0.899298263250391,0.21000740837803664
