,a,b,c,d,e,f,g,h,i
0,-0.016155179436777918,0.3864056008028298,0.09170122003897588,0.5366681507976457,-0.05693382807994041,0.7971352461276734,-0.02477719222951144,0.9436352713083839,0.21074840537366196
1,-0.017749795275287396,0.39914370348854233,0.08016415502681498,0.5043316860388036,-0.06172347988177259,0.7996077597869456,-0.02309093078458993,0.9117026773700403,0.20987884655903005
2,0.005195369389962501,0.4226416807872669,0.09196042015120838,0.48610814590915996,-0.06572499743449707,0.7970487087981545,-0.027235659436781832,0.9118114549139477,0.2163470271803655
3,0.021077790726899474,0.4939444169299176,0.11743064743382121,0.5058921941875963,-0.057285906353594034,0.8372629222301328,-0.028663175564130793,0.960850349732842,0.21824811932330637
4,-0.03689489774603112,0.5654711812856198,0.06606989638997703,0.5518130500135847,-0.0716393800012031,0.7022372369784243,-0.030650372437035663,0.9083045108365991,0.21639408192233545
5,-0.026284330736924703,-0.053378631417566,0.10460491786194273,0.6057009212866334,-0.07078608782605733,0.838565077378168,-0.030246654496047787,0.9206319756306894,0.15755388332792733
6,-0.023424244163811843,0.4586324692115604,0.09906730042691336,0.5520577119790605,-0.05805307550721042,0.7797137181687425,-0.027048543027683943,0.9255632246215191,0.2121918225152456
7,-0.023334896940293094,0.5474189778506774,0.10364108759795244,0.5831689615290181,-0.051122029852193225,0.7923523515976324,-0.023369974957320024,0.9222471420293377,0.21360844041332916
8,0.021946253638520357,0.39799732189215,0.09639478314742263,0.4689542534260572,-0.06409337625373977,0.8072424191322017,-0.026237751774515615,0.908129282989821,0.22039354599192293
9,-0.01867135915211973,0.5451318439186416,0.10619697372279563,0.5650950895674876,-0.057513556976877135,0.8301415803802967,-0.027360415628866402,0.9541139406605115,0.21810602476171362
10,-0.01843998584723818,0.4393747473173379,0.08873882640486756,0.5448691647790612,-0.0664990597277282,0.7922802967639561,-0.027566460377986043,0.9206762215087988,0.21273360969980795
11,-0.012036458802271286,0.5515216166987651,0.09612933256637848,0.5386159917187306,-0.052377798331189857,0.7829004130109697,-0.023133100125323068,0.9303049466316364,0.21390768924278417
12,-0.01834477092667923,0.5342613588687466,0.08992801081033311,0.5527607256918684,-0.058275247732740204,0.7748666029902602,-0.025100821972326735,0.9321960208092762,0.21402741037223189
13,-0.01521933301233983,0.38109341804104924,0.09177288989169645,0.5389979378524541,-0.055302118285445796,0.7737745163457345,-0.0231623611787625,0.9104548324704328,0.20707130699599208
14,-0.013013244956441227,0.3929070018429249,0.07764337264860204,0.5044319026182672,-0.05862532216143713,0.7078387154625254,-0.02480683871053141,0.900976430554294,0.2075701536175155
15,-0.019026678061690568,0.4312008188595915,0.09122031621305528,0.5544771709555633,-0.05789699009364663,0.784167529090231,-0.02417452417629469,0.9186909614134875,0.2105552280393112
16,0.49709287624458676,-5.822771305728342,0.6076125991273448,0.7988666904431172,-0.11407634253702469,3.033642005076027,-0.02108796253183538,0.4224094763941625,-0.48051803972012436
17,-0.015543846772802775,0.4457494392433558,0.09897778291370624,0.544990491167238,-0.05538343371551275,0.7790272638295629,-0.025457234224476866,0.9224481276500617,0.2117527288953906
18,0.02839515812036113,0.7000182667910934,0.10918700721529867,0.4635227546330583,-0.04799329573115213,0.7917303126989476,-0.022760163689324556,0.9221274482414213,0.20244331130890056
19,-0.009139113269209917,0.4516767819999955,0.11324621532504328,0.5497619214125954,-0.04590908438914273,0.7821170892367068,-0.02321504174576616,0.9169110817397115,0.209522797082473
20,-0.016519267401332968,0.10928203961766896,0.10692195296798575,0.5561124363036442,-0.05294401837238569,0.776052533987709,-0.026418112919615107,0.931268324647754,0.18787668648547198
21,0.02013237642347292,0.41435019205425705,0.12067675260113053,0.510169889158731,-0.06013488933161715,0.7941392387006534,-0.031307444312672385,0.9249548889338609,0.22092001567572697
22,0.023231284129844324,0.6836865513676708,0.1299120405606084,0.5000615272817177,-0.04103215893460567,0.7979966760788526,-0.02530780763934675,0.959933248247117,0.20667803952937544
23,-0.0022219045985503636,0.44184130700323626,0.12830837920725385,0.5407195027854705,-0.05154012521113542,0.7842346383686464,-0.030176315608615507,0.925197502359045,0.21249558290009152
24,-0.021132908363765003,0.5080297657702246,0.12226046762254839,0.5655627879072068,-0.05960153828584824,0.7894092685790822,-0.03383832389970872,0.936658250419669,0.2170464578648593
25,-0.017150909008775535,0.5818685174152544,0.12315887623895287,0.5523886354136943,-0.049914368653708074,0.7519163831070665,-0.031177300437668903,0.9449840863871115,0.21595144355179607
26,-0.013177536036864673,0.4262515609555568,0.12679396902176687,0.5503274098705412,-0.056705209857753784,0.7790204441402881,-0.03310484628961389,0.9203117628085273,0.21296727749177524
27,0.009046946686466772,0.5332419844698759,0.13012367675735323,0.5142121842895665,-0.0543754963076247,0.7935686618629534,-0.03249622008855763,0.9384581987293202,0.21547753250428459
28,0.007354815878535972,0.49262111479523285,0.1331463687883454,0.5197200258423479,-0.049161004113578426,0.7920063681953226,-0.030776216884394417,0.929744372910243,0.2155559112455377
29,0.012952541575064298,0.47892502759819455,0.13147036847583332,0.49717327051024834,-0.05365359221979019,0.7925969578829913,-0.033044386774817254,0.9322872306937761,0.21778797753783924
30,0.012993758525653985,0.5309655512735053,0.1782117072241825,0.5120956922643405,-0.0023437912749325407,0.7848094885854454,-0.019012611598028195,0.9342788919578175,0.20922833221295353
31,0.004992018701608767,0.5932794864675888,0.15616484724751006,0.5435480101770194,-0.03473454249396319,0.7941749806714247,-0.02859820108637933,0.9294953828456642,0.2126892852207111
32,0.008099021414898475,0.5054775650235984,0.15905942673416007,0.5337243036333242,-0.018017265835719252,0.7855292967028231,-0.020877773995032246,0.9336362633857059,0.20991054351402677
33,0.0036431750856927105,0.48954160215025205,0.15370561374992348,0.5418217896676245,-0.0452782367506682,0.7915376076533713,-0.03384377618847207,0.9370558254574591,0.21496748584923217
34,-0.00470890815752586,0.49088421384226877,0.14218251547459315,0.532697906626987,-0.029409149243580405,0.7843926752358268,-0.02376962910566599,0.9341913841524373,0.21340163078318253
35,0.002130591858552839,0.48738401329679737,0.1579887999699367,0.5490094482908092,-0.04510552307357012,0.7917935500081433,-0.0345602141231904,0.9366354598009714,0.21438834228267206
36,0.00562525967066091,0.5915172222289526,0.1621635036868198,0.5447046524677106,-0.045217331721132195,0.7961219676319202,-0.035801586830687335,0.9369754919227005,0.21469646237787643
37,0.005598854815959871,0.5070755613921197,0.16510602502553273,0.5438331662565778,-0.0433403161579021,0.7937266540827284,-0.0356309871680225,0.9385969837327621,0.21517650017384246
38,0.003593916799446627,0.4892473554313612,0.16918838807992415,0.5414610182346037,-0.03934488208986677,0.7927022478614296,-0.03488823468470311,0.9377672034889833,0.21432909543138678
39,0.009856921817208049,0.4848521134535041,0.1643906192223089,0.5465344357132456,-0.0501920781936234,0.797420162276363,-0.0384216996950949,0.935322348618233,0.21672943420617038
40,0.018227822406766674,0.45988240482331355,0.17186029705203895,0.5316656834768876,-0.04387798378193401,0.8050501827982974,-0.036209300612864884,0.9268034657880322,0.2173774414666171
